ID,titulo_noticia,medio,palabra,puntuacion
id_503,Epson obtiene la máxima calificación en acción climática por quinto año consecutivo,mediosregionales,lucha,-1
id_503,Epson obtiene la máxima calificación en acción climática por quinto año consecutivo,mediosregionales,lucha,-2
id_504,Conectividad satelital impulsa resiliencia agrícola frente al cambio climático,mediosregionales,ayuda,2
id_504,Conectividad satelital impulsa resiliencia agrícola frente al cambio climático,mediosregionales,ayuda,2
id_505,Felipe Rivera de Aguas Pacífico: “La desalinización es una solución real al cambio climático”,mediosregionales,escasez,-2
id_505,Felipe Rivera de Aguas Pacífico: “La desalinización es una solución real al cambio climático”,mediosregionales,escasez,-2
id_508,Innovan en la Provincia de Llanquihue con soterramiento de líneas eléctricas rurales,mediosregionales,impulsado,1
id_508,Innovan en la Provincia de Llanquihue con soterramiento de líneas eléctricas rurales,mediosregionales,riqueza,3
id_511,Lanzan convocatoria para jóvenes emprendedores con foco en innovación y sostenibilidad minera,mediosregionales,soluciones,1
id_512,La comida como aliada contra el cambio climático: así es cómo nuestras elecciones marcan la diferencia,mediosregionales,adoptar,1
id_512,La comida como aliada contra el cambio climático: así es cómo nuestras elecciones marcan la diferencia,mediosregionales,adoptar,1
id_513,Avance de un 43% en obras de mejoramiento del molo de abrigo de Puerto San Antonio,mediosregionales,fortalecer,2
id_515,¿Por qué los humedales son clave para enfrentar el cambio climático?,mediosregionales,amenazas,-2
id_515,¿Por qué los humedales son clave para enfrentar el cambio climático?,mediosregionales,riesgo,-2
id_516,Entra en vigor el acuerdo comercial entre la Unión Europea y Chile para impulsar la competitividad,mediosregionales,lucha,-1
id_516,Entra en vigor el acuerdo comercial entre la Unión Europea y Chile para impulsar la competitividad,mediosregionales,lucha,-2
id_519,Crece la preocupación de la comunidad científica e internacional por la retirada de Estados Unidos del Acuerdo de París,mediosregionales,mayor,3
id_519,Crece la preocupación de la comunidad científica e internacional por la retirada de Estados Unidos del Acuerdo de París,mediosregionales,mayor,3
id_519,Crece la preocupación de la comunidad científica e internacional por la retirada de Estados Unidos del Acuerdo de París,mediosregionales,esperanza,2
id_520,Cambio climático: MOP finaliza obras de control aluvional en el sector alto de Copiapó,mediosregionales,peligro,-2
id_520,Cambio climático: MOP finaliza obras de control aluvional en el sector alto de Copiapó,mediosregionales,peligro,-2
id_520,Cambio climático: MOP finaliza obras de control aluvional en el sector alto de Copiapó,mediosregionales,peligro,-2
id_522,Alza de la temperatura global afectaría al menos a 55 mil habitantes de zonas costeras del Biobío,mediosregionales,amenazas,-2
id_523,La variabilidad climática amenaza la seguridad hídrica en Chile: digitalización como solución clave,mediosregionales,riesgos,-2
id_525,Proyectos innovadores transforman la agricultura de Valparaíso con soluciones sostenibles,mediosregionales,gracias,2
id_525,Proyectos innovadores transforman la agricultura de Valparaíso con soluciones sostenibles,mediosregionales,gracias,2
id_531,ONU: Los países deben aumentar &quot;drásticamente&quot; su adaptación al cambio climático,mediosregionales,urgente,-1
id_531,ONU: Los países deben aumentar &quot;drásticamente&quot; su adaptación al cambio climático,mediosregionales,aumentar,1
id_534,Los Muermos avanza en la lucha contra el cambio climático con talleres participativos,mediosregionales,vulnerabilidad,-2
id_535,Lucía Villar es reconocida por sus investigaciones sobre el metano oceánico en los premios For Women in Science 2024,mediosregionales,premio,3
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,ayuda,2
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,ayuda,2
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,resolver,2
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,resolver,2
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,resolver,1
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,apoyo,2
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,apoyo,2
id_538,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,mediosregionales,apoyo,2
id_540,“La contingencia fue un recordatorio de que el desafío del cambio climático es cada vez más grande”,mediosregionales,asegurar,1
id_544,Mujeres rurales de Lanco y Mariquina recibieron información sobre 3er Concurso Público de la Estrategia Nacional de Cambio Climático y Recursos Vegetacionales,mediosregionales,beneficio,2
id_544,Mujeres rurales de Lanco y Mariquina recibieron información sobre 3er Concurso Público de la Estrategia Nacional de Cambio Climático y Recursos Vegetacionales,mediosregionales,apoyo,2
id_544,Mujeres rurales de Lanco y Mariquina recibieron información sobre 3er Concurso Público de la Estrategia Nacional de Cambio Climático y Recursos Vegetacionales,mediosregionales,apoyo,2
id_544,Mujeres rurales de Lanco y Mariquina recibieron información sobre 3er Concurso Público de la Estrategia Nacional de Cambio Climático y Recursos Vegetacionales,mediosregionales,apoyo,2
id_546,Director de Indap en La Araucanía: “Chile enfrenta riesgos importantes por el cambio climático”,mediosregionales,problemas,-2
id_548,Ministra de Medio Ambiente visita El Quisco y destaca trabajo por el cuidado del espacio,mediosregionales,autoridad,1
id_550,Cambio climático: MOP y PNUD anuncian construcción de nuevas obras de control aluvional en Antofagasta,mediosregionales,vulnerabilidad,-2
id_550,Cambio climático: MOP y PNUD anuncian construcción de nuevas obras de control aluvional en Antofagasta,mediosregionales,riesgo,-2
id_551,Ignacio Mehech de Albemarle destaca el papel del litio en la lucha contra el cambio climático,mediosregionales,asuntos,1
id_551,Ignacio Mehech de Albemarle destaca el papel del litio en la lucha contra el cambio climático,mediosregionales,importancia,2
id_553,Inician experiencias piloto sobre la agricultura regenerativa en la provincia de Petorca,mediosregionales,beneficios,2
id_556,Identifican 70 riesgos para Arica y Parinacota por el cambio climático,mediosregionales,amenazas,-2
id_563,Dirección de Turismo de Ancud se reúnen con investigadores que estudian efectos del cambio climático,mediosregionales,vulnerabilidad,-2
id_563,Dirección de Turismo de Ancud se reúnen con investigadores que estudian efectos del cambio climático,mediosregionales,capacidad,2
id_566,Municipalidades del Biobío avanzan en lineamientos de Planes de Acción Comunal de Cambio Climático,mediosregionales,residuos,-1
id_571,Ministra de OO.PP. llama a hacerse cargo del nuevo escenario hídrico,mediosregionales,crisis,-3
id_571,Ministra de OO.PP. llama a hacerse cargo del nuevo escenario hídrico,mediosregionales,amenazas,-2
id_578,Gore de Antofagasta presentó plan regional contra el cambio climático a delegaciones internacionales,mediosregionales,natural,1
id_579,Presidente Boric inició visita al territorio antártico chileno junto al secretario general de la ONU,mediosregionales,crisis,-3
id_579,Presidente Boric inició visita al territorio antártico chileno junto al secretario general de la ONU,mediosregionales,lucha,-1
id_579,Presidente Boric inició visita al territorio antártico chileno junto al secretario general de la ONU,mediosregionales,lucha,-2
id_581,Fenómeno ‘El Niño’ y cambio climático elevan las temperaturas promedio en Calama,mediosregionales,pasado,-1
id_587,Invitan a ecosistema productivo regional a compartir sus desafíos con investigadores de la UFRO y el TEC de Monterrey,mediosregionales,inteligente,2
id_587,Invitan a ecosistema productivo regional a compartir sus desafíos con investigadores de la UFRO y el TEC de Monterrey,mediosregionales,inteligente,2
id_587,Invitan a ecosistema productivo regional a compartir sus desafíos con investigadores de la UFRO y el TEC de Monterrey,mediosregionales,inteligente,1
id_588,"Aprueban extender el periodo de Gestión de Episodios Críticos más allá del invierno para Concón, Quintero y Puchuncaví",mediosregionales,bueno,3
id_592,Ministra del Medio Ambiente recordó advertencia sobre construir en las dunas de Concón,mediosregionales,riesgos,-2
id_592,Ministra del Medio Ambiente recordó advertencia sobre construir en las dunas de Concón,mediosregionales,mayor,3
id_592,Ministra del Medio Ambiente recordó advertencia sobre construir en las dunas de Concón,mediosregionales,mayor,3
id_593,Acuerdo de Producción Limpia impulsará la gestión de los residuos de la construcción en Antofagasta,mediosregionales,grave,-2
id_593,Acuerdo de Producción Limpia impulsará la gestión de los residuos de la construcción en Antofagasta,mediosregionales,problema,-2
id_593,Acuerdo de Producción Limpia impulsará la gestión de los residuos de la construcción en Antofagasta,mediosregionales,problema,-2
id_593,Acuerdo de Producción Limpia impulsará la gestión de los residuos de la construcción en Antofagasta,mediosregionales,legal,1
id_594,Gobernador Vallespín por derrumbe en Carretera Austral: “Los efectos del cambio climático ya se empiezan a notar&quot;,mediosregionales,autoridad,1
id_597,"San Pedro de Atacama entre las comunas más perjudicadas por el cambio climático: Podría aumentar un 2,7° durante el verano",mediosregionales,estimado,3
id_597,"San Pedro de Atacama entre las comunas más perjudicadas por el cambio climático: Podría aumentar un 2,7° durante el verano",mediosregionales,estimado,2
id_598,Investigan en Chiloé la relación entre el cambio climático y el cultivo del chorito,mediosregionales,mejor,3
id_599,Diputados respaldan resolución para campañas de concientización sobre el cambio climático en Chile,mediosregionales,crisis,-3
id_607,Codelco y BHP firman inédito acuerdo de innovación para el desarrollo de la minería sustentable,mediosregionales,amenaza,-2
id_607,Codelco y BHP firman inédito acuerdo de innovación para el desarrollo de la minería sustentable,mediosregionales,amenaza,-2
id_607,Codelco y BHP firman inédito acuerdo de innovación para el desarrollo de la minería sustentable,mediosregionales,amenaza,-2
id_608,Psicóloga valdiviana investiga concepto conocido como &quot;eco -ansiedad&quot; y cómo afecta a los jóvenes,mediosregionales,creciente,1
id_608,Psicóloga valdiviana investiga concepto conocido como &quot;eco -ansiedad&quot; y cómo afecta a los jóvenes,mediosregionales,angustia,-3
id_608,Psicóloga valdiviana investiga concepto conocido como &quot;eco -ansiedad&quot; y cómo afecta a los jóvenes,mediosregionales,angustia,-2
id_609,Estudio revela que más de 9 mil personas del borde costero de Antofagasta están expuestas a inundaciones a causa del cambio climático,mediosregionales,riesgo,-2
id_611,"Cortinas de baño, overoles, el origen del incendio en el cambio climático y &quot;siempre linda&quot;: así fue el debut de Ripamonti en la Alfombra Roja",mediosregionales,inspirado,2
id_611,"Cortinas de baño, overoles, el origen del incendio en el cambio climático y &quot;siempre linda&quot;: así fue el debut de Ripamonti en la Alfombra Roja",mediosregionales,inspirado,2
id_611,"Cortinas de baño, overoles, el origen del incendio en el cambio climático y &quot;siempre linda&quot;: así fue el debut de Ripamonti en la Alfombra Roja",mediosregionales,aplausos,2
id_611,"Cortinas de baño, overoles, el origen del incendio en el cambio climático y &quot;siempre linda&quot;: así fue el debut de Ripamonti en la Alfombra Roja",mediosregionales,aplausos,2
id_615,En Alerta: Vecinos de balneario Hornito de Antofagasta preocupados ante erosión de la costa producto de las fuertes marejadas,mediosregionales,mayor,3
id_615,En Alerta: Vecinos de balneario Hornito de Antofagasta preocupados ante erosión de la costa producto de las fuertes marejadas,mediosregionales,mayor,3
id_616,Región Los Lagos: Plan contra el cambio climático será implementado en la zona para este año 2023,mediosregionales,capacidad,2
id_618,ACME Chile lanza premio para promover iniciativas sustentables frente al cambio climático,mediosregionales,cuidado,2
id_618,ACME Chile lanza premio para promover iniciativas sustentables frente al cambio climático,mediosregionales,mejora,2
id_618,ACME Chile lanza premio para promover iniciativas sustentables frente al cambio climático,mediosregionales,mejora,2
id_618,ACME Chile lanza premio para promover iniciativas sustentables frente al cambio climático,mediosregionales,oportunidades,2
id_624,Presidente de la COP27 reconoció dificultades para llegar a un acuerdo en la lucha contra el cambio climático,mediosregionales,asuntos,1
id_624,Presidente de la COP27 reconoció dificultades para llegar a un acuerdo en la lucha contra el cambio climático,mediosregionales,tiempo,-2
id_625,COP27: Lula aseguró que &quot;Brasil está de vuelta&quot; en la lucha global contra el cambio climático,mediosregionales,desastroso,-3
id_627,Tras 3 años: Reactivan comité regional para abordar el cambio climático,mediosregionales,promover,1
id_628,Comité Regional de Cambio Climático se reactiva en Los Lagos para implementar ley marco,mediosregionales,espera,-1
id_633,Dos jóvenes porteños fueron invitados a la 77° Asamblea General de la ONU,mediosregionales,protesta,-2
id_633,Dos jóvenes porteños fueron invitados a la 77° Asamblea General de la ONU,mediosregionales,soluciones,1
id_637,Arribaron autos eléctricos todoterreno del Antofagasta Minerals Copper X Prix,mediosregionales,amenaza,-2
id_637,Arribaron autos eléctricos todoterreno del Antofagasta Minerals Copper X Prix,mediosregionales,amenaza,-2
id_637,Arribaron autos eléctricos todoterreno del Antofagasta Minerals Copper X Prix,mediosregionales,amenaza,-2
id_638,"En Antofagasta realizarán la carrera de autos eléctricos, una de las más importante del mundo",mediosregionales,promover,1
id_639,Autos eléctricos: carrera internacional será realizada en circuito cerca de minera Centinela,mediosregionales,promover,1
id_642,En primer Día Mundial del Krill lllaman a proteger crustáceo antártico,mediosregionales,advierte,-2
id_642,En primer Día Mundial del Krill lllaman a proteger crustáceo antártico,mediosregionales,riesgos,-2
id_644,[VIDEO] Boric y Karamanos se reunieron en La Moneda con futura vicepresidenta de Colombia,mediosregionales,racismo,-3
id_644,[VIDEO] Boric y Karamanos se reunieron en La Moneda con futura vicepresidenta de Colombia,mediosregionales,favor,2
id_644,[VIDEO] Boric y Karamanos se reunieron en La Moneda con futura vicepresidenta de Colombia,mediosregionales,justicia,2
id_647,Gobernador Mundaca presidirá comité regional de cambio climático,mediosregionales,robusto,2
id_647,Gobernador Mundaca presidirá comité regional de cambio climático,mediosregionales,autoridad,1
id_650,Arica: Apuestan por la agricultura en el desierto para enfrentar el cambio climático,mediosregionales,aumentar,1
id_650,Arica: Apuestan por la agricultura en el desierto para enfrentar el cambio climático,mediosregionales,capacidad,2
id_651,Ministra de Salud confirmó monitoreo por avance de virus del mono en el mundo: &quot;Es una enfermedad seria&quot;,mediosregionales,enfermedades,-2
id_653,Alto representante de la Unión Europea aseguró que Chile resulta un país &quot;muy atractivo&quot; para el desarrollo de energías renovables,mediosregionales,lucha,-1
id_653,Alto representante de la Unión Europea aseguró que Chile resulta un país &quot;muy atractivo&quot; para el desarrollo de energías renovables,mediosregionales,lucha,-2
id_656,"El Universo, cambio climático y democraci: Los temas que abordará el Festival de Ciencia Puerto de Ideas",mediosregionales,premio,3
id_656,"El Universo, cambio climático y democraci: Los temas que abordará el Festival de Ciencia Puerto de Ideas",mediosregionales,premio,3
id_659,Destacan aprobación de anteproyecto que contempla la protección de los siete lagos de Panguipulli,mediosregionales,riqueza,3
id_659,Destacan aprobación de anteproyecto que contempla la protección de los siete lagos de Panguipulli,mediosregionales,natural,1
id_664,Investigación ambiental: buque científico realizará expedición en fiordos y canales de Magallanes,mediosregionales,natural,1
id_667,[VIDEO] En seminario online analizan “Cómo se adapta una región minera al cambio climático”,mediosregionales,problema,-2
id_667,[VIDEO] En seminario online analizan “Cómo se adapta una región minera al cambio climático”,mediosregionales,problema,-2
id_673,Cambio climático en Chile: Expertos advierten efectos de las olas de calor en el agro,mediosregionales,espera,-1
id_673,Cambio climático en Chile: Expertos advierten efectos de las olas de calor en el agro,mediosregionales,alerta,-1
id_679,Sustentabilidad: de la declaración a la acción,mediosregionales,compromiso,2
id_679,Sustentabilidad: de la declaración a la acción,mediosregionales,asegurar,1
id_683,Gobernador regional de Arica presentó propuestas para enfrentar el cambio climático,mediosregionales,unido,1
id_684,Secretario General de la ONU: Fallar contra el cambio climático es una &quot;sentencia de muerte&quot;,mediosregionales,promesas,1
id_684,Secretario General de la ONU: Fallar contra el cambio climático es una &quot;sentencia de muerte&quot;,mediosregionales,fallar,-2
id_684,Secretario General de la ONU: Fallar contra el cambio climático es una &quot;sentencia de muerte&quot;,mediosregionales,sentencia,-2
id_684,Secretario General de la ONU: Fallar contra el cambio climático es una &quot;sentencia de muerte&quot;,mediosregionales,muerte,-2
id_685,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,mediosregionales,solo,-2
id_685,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,mediosregionales,urgente,-1
id_685,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,mediosregionales,evitar,-1
id_685,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,mediosregionales,evitar,-1
id_685,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,mediosregionales,evitar,-1
id_685,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,mediosregionales,desastres,-2
id_685,Bachelet pidió una Cumbre del Cambio Climático &quot;sin discursos vacíos ni promesas rotas&quot;,mediosregionales,enorme,1
id_689,"Liceo de Puerto Montt realiza 1º intercambio de saberes, semillas y plantines",mediosregionales,rescate,-2
id_689,"Liceo de Puerto Montt realiza 1º intercambio de saberes, semillas y plantines",mediosregionales,rescate,2
id_691,Salmoneros de Chile dan un paso más en el cuidado del planeta,mediosregionales,acuerdo,1
id_691,Salmoneros de Chile dan un paso más en el cuidado del planeta,mediosregionales,valor,2
id_691,Salmoneros de Chile dan un paso más en el cuidado del planeta,mediosregionales,valor,2
id_691,Salmoneros de Chile dan un paso más en el cuidado del planeta,mediosregionales,compromiso,2
id_694,23 empresas vinculadas a SalmonChile firman acuerdo  voluntario de sustentabilidad y cambio climático,mediosregionales,mejorar,2
id_694,23 empresas vinculadas a SalmonChile firman acuerdo  voluntario de sustentabilidad y cambio climático,mediosregionales,compromiso,2
id_695,Intervención se toma el Reloj de Flores en concientización al cambio climático,mediosregionales,emergencia,-2
id_696,Piñera se reunió con Boris Johnson y firmó alianza científica con foco en pandemias y cambio climático,mediosregionales,acuerdo,1
id_696,Piñera se reunió con Boris Johnson y firmó alianza científica con foco en pandemias y cambio climático,mediosregionales,unido,1
id_698,Cambio climático subterráneo: Conoce de qué se trata este nuevo fenómeno,guioteca,enfermedades,-2
id_699,"Mejores fotos ambientales 2022: Cambió climático y fauna sobreviviendo, los protagonistas",guioteca,estragos,-2
id_700,Fotos: La humilde vida de un millonario que dejó sus lujos para vivir austeramente y luchar contra el cambio climático,guioteca,paga,-1
id_707,Islas Galápagos: Revelan increíbles fotos de los efectos del cambio climático en su ecosistema,guioteca,advierte,-2
id_707,Islas Galápagos: Revelan increíbles fotos de los efectos del cambio climático en su ecosistema,guioteca,serio,2
id_707,Islas Galápagos: Revelan increíbles fotos de los efectos del cambio climático en su ecosistema,guioteca,riesgo,-2
id_713,¿Qué países están mejor posicionados para sobrevivir al cambio climático?,guioteca,indiferente,-2
id_715,Trump cumple polémica promesa de campaña: EE.UU. abandona acuerdo sobre cambio climático,guioteca,promesas,1
id_716,"El segundo lago de Bolivia, el inmenso Poopó, se secó por el cambio climático",guioteca,irracional,-1
id_717,OMS: cambio climático traerá más muertes por enfermedades,guioteca,calor,2
id_718,FAO: El cambio climático hace peligrar la agricultura a nivel global,guioteca,advierte,-2
id_718,FAO: El cambio climático hace peligrar la agricultura a nivel global,guioteca,crisis,-3
id_720,Leonardo DiCaprio llama la atención de líderes mundiales por el cambio climático,guioteca,tiempo,-2
id_724,Psíquicos: Habrá duro cambio climático en Chile el 2013,guioteca,fuerte,2
id_725,Chile y cambio climático: Kyoto y los bonos de carbono,guioteca,importar,1
id_726,Cinco graves consecuencias del cambio climático,guioteca,solo,-2
id_728,"Empresas y cambio climático, cómo deben responder",guioteca,realizar,2
id_729,"""Las Torres del Olvido"": La novela que anticipó el cambio climático",guioteca,colapso,-2
id_729,"""Las Torres del Olvido"": La novela que anticipó el cambio climático",guioteca,colapso,-2
id_729,"""Las Torres del Olvido"": La novela que anticipó el cambio climático",guioteca,crisis,-3
id_729,"""Las Torres del Olvido"": La novela que anticipó el cambio climático",guioteca,irreversible,-1
id_729,"""Las Torres del Olvido"": La novela que anticipó el cambio climático",guioteca,novela,2
id_729,"""Las Torres del Olvido"": La novela que anticipó el cambio climático",guioteca,excelente,3
